wal_consistency_checking,"",,Параметры для разработчиков,"Задаёт перечень менеджеров ресурсов WAL, для которых выполняются проверки целостности WAL.",При этом в журнал будут записываться образы полных страниц для всех блоков данных для сверки с результатами воспроизведения WAL.,superuser,string,default,,,,"","",,,false
wal_init_zero,on,,Журнал WAL / Параметры,Записывать нули в новые файлы WAL перед первым использованием.,,superuser,bool,default,,,,on,on,,,false
wal_keep_segments,0,,Репликация / Передающие серверы,"Определяет, сколько файлов WAL нужно сохранять для резервных серверов.",,sighup,integer,default,0,2147483647,,0,0,,,false
wal_level,replica,,Журнал WAL / Параметры,"Задаёт уровень информации, записываемой в WAL.",,postmaster,enum,default,,,"{minimal,replica,logical}",replica,replica,,,false
wal_log_hints,off,,Журнал WAL / Параметры,"Запись полных страниц в WAL при первом изменении после контрольной точки, даже при некритических изменениях.",,postmaster,bool,default,,,,off,off,,,false
wal_receiver_status_interval,10,s,Репликация / Резервные серверы,"Задаёт максимальный интервал между отчётами о состоянии приёмника WAL, отправляемыми передающему серверу.",,sighup,integer,default,0,2147483,,10,10,,,false
wal_receiver_timeout,60000,ms,Репликация / Резервные серверы,Задаёт предельное время ожидания для получения данных от передающего сервера.,,sighup,integer,default,0,2147483647,,60000,60000,,,false
wal_recycle,on,,Журнал WAL / Параметры,"Перерабатывать файлы WAL, производя переименование.",,superuser,bool,default,,,,on,on,,,false
wal_retrieve_retry_interval,5000,ms,Репликация / Резервные серверы,Задаёт время задержки перед повторной попыткой обращения к WAL после неудачи.,,sighup,integer,default,1,2147483647,,5000,5000,,,false
wal_segment_size,16777216,B,Предопределённые параметры,Показывает размер сегментов журнала предзаписи.,,internal,integer,override,1048576,1073741824,,16777216,16777216,,,false
wal_sender_timeout,60000,ms,Репликация / Передающие серверы,Задаёт предельное время ожидания репликации WAL.,,user,integer,default,0,2147483647,,60000,60000,,,false
wal_sync_method,open_datasync,,Журнал WAL / Параметры,Выбирает метод принудительной записи изменений в WAL на диск.,,sighup,enum,default,,,"{fsync,fsync_writethrough,open_datasync}",open_datasync,open_datasync,,,false
wal_writer_delay,200,ms,Журнал WAL / Параметры,"Задержка между сбросом WAL в процессе, записывающем WAL.",,sighup,integer,default,1,10000,,200,200,,,false
wal_writer_flush_after,128,8kB,Журнал WAL / Параметры,"Объём WAL, обработанный пишущим WAL процессом, при котором инициируется сброс журнала на диск.",,sighup,integer,default,0,2147483647,,128,128,,,false
work_mem,4096,kB,Использование ресурсов / Память,Задаёт предельный объём памяти для рабочих пространств запросов.,Такой объём памяти может использоваться каждой внутренней операцией сортировки и таблицей хешей до переключения на временные файлы на диске.,user,integer,default,64,2097151,,4096,4096,,,false
xmlbinary,base64,,Параметры клиентских подключений по умолчанию / Поведение команд,"Определяет, как должны кодироваться двоичные значения в XML.",,user,enum,default,,,"{base64,hex}",base64,base64,,,false
xmloption,content,,Параметры клиентских подключений по умолчанию / Поведение команд,"Определяет, следует ли рассматривать XML-данные в неявных операциях разбора и сериализации как документы или как фрагменты содержания.",,user,enum,default,,,"{content,document}",content,content,,,false
zero_damaged_pages,off,,Параметры для разработчиков,Продолжает обработку при повреждении заголовков страниц.,"Обнаруживая повреждённый заголовок страницы, PostgreSQL обычно сообщает об ошибке и прерывает текущую транзакцию. Но если zero_damaged_pages равен true, система выдаст предупреждение, обнулит повреждённую страницу и продолжит работу. Это приведёт к потере данных, а именно строк в повреждённой странице.",superuser,bool,default,,,,off,off,,,false
